COM	NOM_COM	GENTILE
44173	Saint-Lumine-de-Clisson	Luminais
44174	Saint-Lumine-de-Coutais	Luminois
44175	Saint-Lyphard	Lyphardais
44178	Saint-Mars-de-Coutais	Saint-Marins
44183	Saint-Molf	Mendolphins
44184	Saint-Nazaire	Nazairiens
44185	Saint-Nicolas-de-Redon	Nicolasiens
44186	Sainte-Pazanne	Pazennais
44187	Saint-Père-en-Retz	Péréziens
44189	Sainte-Reine-de-Bretagne	Reinois
44190	Saint-Sébastien-sur-Loire	Sébastiennais
44193	Saint-Vincent-des-Landes	Vincentais
44195	Savenay	Savenaisiens
44198	Les Sorinières	Soriniérois
44200	Soulvache	Soulvachaises
44201	Sucé-sur-Erdre	Sucéens
44202	Teillé	Teilléens
44203	Le Temple-de-Bretagne	Templiers
44204	Thouaré-sur-Loire	Thouaréens
44205	Les Touches	Touchois
44206	Touvois	Touvoisiens
44208	Treffieux	Treffiolais
44209	Treillières	Treilliérains
44210	Trignac	Trignacais
44216	Vieillevigne	Vieillevignois
44217	Vigneux-de-Bretagne	Vignolais
44218	Villepot	Villepotais
44221	La Chevallerais	Chevalleraisiens
44222	La Roche-Blanche	Roche-Blanchais
44224	La Grigonnais	Grigonnaisiens
45006	Ardon	Ardonnais
45008	Artenay	Artenaysiens
45009	Aschères-le-Marché	Aschérois
45011	Attray	Attrayens
45013	Augerville-la-Rivière	Augervillois
45015	Autruy-sur-Juine	Altraciens
45016	Autry-le-Châtel	Castelautryens
45020	Le Bardon	Bardonniers
45021	Barville-en-Gâtinais	Barvillois
45024	Baule	Baulois
45026	Bazoches-sur-le-Betz	Bazochois
45028	Beaugency	Balgenciens
45029	Beaulieu-sur-Loire	Bellocéens
45030	Beaune-la-Rolande	Beaunois
45033	Boësses	Boëssois
45034	Boigny-sur-Bionne	Boignaciens
45035	Boiscommun	Boiscommunois
45036	Boismorand	Boscomorandais
45038	Bondaroy	Bondarais
45039	Bonnée	Bonnéens
45040	Bonny-sur-Loire	Bonnychons
45041	Bordeaux-en-Gâtinais	Roucois
45042	Les Bordes	Bordiers
45043	Bou	Boumiens
45044	Bougy-lez-Neuville	Belgiacobois
45045	Bouilly-en-Gâtinais	Bouillerins
45046	Boulay-les-Barres	Boulaysiens
45047	Bouzonville-aux-Bois	Bouzonvillois
45049	Bouzy-la-Forêt	Bulzaciens
45050	Boynes	Boynots
45052	Breteau	Brétauluciens
45053	Briare	Briarois
45054	Briarres-sur-Essonne	Briarrois
45055	Bricy	Bricyois
45056	Bromeilles	Bromeillois
45059	Bucy-Saint-Liphard	Bucéens
45061	Cepoy	Cepoyens
45062	Cercottes	Cercottois
45063	Cerdon	Cerdonnais
45064	Cernoy-en-Berry	Cernoyens
45067	Chaingy	Cambiens
45068	Châlette-sur-Loing	Chalettois
45069	Chambon-la-Forêt	Chambonnais
45070	Champoulet	Champoulois
45072	Chanteau	Chanteausiens
45073	Chantecoq	Chantecoquois
45074	La Chapelle-Onzerain	Chapellois
45075	La Chapelle-Saint-Mesmin	Chapellois
45076	La Chapelle-Saint-Sépulcre	Capellois
45077	La Chapelle-sur-Aveyron	Chapellois
45078	Chapelon	Chapelonais
45079	Le Charme	Charmois
45080	Charmont-en-Beauce	Charmontois
45081	Charsonville	Charsonvillois
45082	Châteauneuf-sur-Loire	Castelneuviens
45083	Château-Renard	Châteaurenardais
45084	Châtenoy	Castanéens
45085	Châtillon-Coligny	Chatillonnais
45086	Châtillon-le-Roi	Châtillonnais
45087	Châtillon-sur-Loire	Châtillonnais
45088	Chaussy	Calcédoniens
45089	Chécy	Caciens
45091	Chevannes	Chevannois
45093	Chevilly	Chevillois
45094	Chevry-sous-le-Bignon	Chevriots
45095	Chilleurs-aux-Bois	Chilleurois
45096	Les Choux	Choéziens
45097	Chuelles	Chuellois
45098	Cléry-Saint-André	Cléricois
45099	Coinces	Coinçois
45100	Combleux	Combleusiens
45101	Combreux	Combreusiens
45102	Conflans-sur-Loing	Conflonais
45103	Corbeilles	Corbeillois
45104	Corquilleroy	Guillerois
45105	Cortrat	Cortratiens
45107	Coudroy	Coudroyens
45108	Coullons	Coullonnais
45109	Coulmiers	Colmériens
45111	Courcy-aux-Loges	Courcéens
45112	La Cour-Marigny	Curti-Marignacais
45113	Courtemaux	Courtemaliens
45114	Courtempierre	Courtempierrois
45115	Courtenay	Curtiniens
45116	Cravant	Cravantais
45118	Crottes-en-Pithiverais	Crottois
45119	Dadonville	Dadonvillois
45120	Dammarie-en-Puisaye	Dammariens
45121	Dammarie-sur-Loing	Dammariens
45122	Dampierre-en-Burly	Dampierrois
45123	Darvoy	Darvoisiens
45124	Desmonts	Desmontois
45125	Dimancheville	Dimanchevillois
45126	Donnery	Donnerysiens
45127	Dordives	Dordivois
45130	Dry	Dryssois
45133	Engenville	Engenvillois
45135	Erceville	Ercevillois
45136	Ervauville	Ervauvillois
45137	Escrennes	Escrennois
45138	Escrignelles	Escrignellois
45139	Estouy	Estoviens
45141	Faverelles	Faverellois
45142	Fay-aux-Loges	Fayciens
45143	Feins-en-Gâtinais	Finois
45144	Férolles	Férolliots
45145	Ferrières-en-Gâtinais	Ferriérois
45146	La Ferté-Saint-Aubin	Fertésiens
45147	Fleury-les-Aubrais	Fleuryssois
45148	Fontenay-sur-Loing	Fontenaysiens
45149	Foucherolles	Foucherollais
45150	Fréville-du-Gâtinais	Frévillois
45152	Gémigny	Gémignois
45153	Germigny-des-Prés	Germignons
45154	Gidy	Gidéens
45155	Gien	Giennois
45157	Givraines	Givrainois
45158	Gondreville	Gondrevillois
45159	Grangermont	Grangermontois
45160	Greneville-en-Beauce	Grénevillois
45161	Griselles	Grisellois
45162	Guigneville	Guignevillois
45164	Guilly	Guillylois
45165	Gy-les-Nonains	Gyssois
45166	Huêtre	Huêtrais
45167	Huisseau-sur-Mauves	Uxellois
45168	Ingrannes	Ingrannais
45169	Ingré	Ingréens
45170	Intville-la-Guétard	Intvillois
45171	Isdes	Isdois
45173	Jargeau	Gergoliens
45174	Jouy-en-Pithiverais	Joviciens
45175	Jouy-le-Potier	Joviciens
45176	Juranville	Juranvillois
45177	Laas	Légatiens
45178	Ladon	Ladonnais
45179	Lailly-en-Val	Laillylois
45181	Léouville	Léouvillois
45182	Ligny-le-Ribault	Lignois
45183	Lion-en-Beauce	Lionnais
45184	Lion-en-Sullias	Lugduniens
45185	Lombreuil	Lombaires
45186	Lorcy	Lorcéens
45187	Lorris	Lorrissois
45188	Loury	Louryens
45189	Louzouer	Oratoriens
45193	Marcilly-en-Villette	Marcillois
45194	Mardié	Mardésiens
45195	Mareau-aux-Bois	Mareauboisiens
45196	Mareau-aux-Prés	Mareprésiens
45197	Marigny-les-Usages	Martarais
45198	Marsainvilliers	Marsainvillois
45199	Melleroy	Melleroysiens
45200	Ménestreau-en-Villette	Menestréens
45202	Messas	Messassiens
45203	Meung-sur-Loire	Magdunois
45204	Mézières-lez-Cléry	Macériens
45205	Mézières-en-Gâtinais	Macériens
45206	Mignères	Mignérois
45207	Mignerette	Mignerettois
45208	Montargis	Montargois
45209	Montbarrois	Montbarroissiens
45210	Montbouy	Montboviens
45212	Montcresson	Montcressonnais
45213	Montereau	Monterelais
45214	Montigny	Montignois
45215	Montliard	Montliardais
45216	Mormant-sur-Vernisson	Mormantois
45217	Morville-en-Beauce	Morvillois
45218	Le Moulinet-sur-Solin	Moulinetois
45219	Moulon	Moulonois
45220	Nancray-sur-Rimarde	Nancréens
45223	Nesploy	Nesployois
45224	Neuville-aux-Bois	Neuvillois
45225	La Neuville-sur-Essonne	Neuvillois
45226	Neuvy-en-Sullias	Neuvysulliens
45227	Nevoy	Noveltains
45228	Nibelle	Nibellois
45229	Nogent-sur-Vernisson	Nogentais
45230	Noyers	Nucériens
45231	Oison	Oisonais
45232	Olivet	Olivetains
45233	Ondreville-sur-Essonne	Grenouillards
45234	Orléans	Orléanais
45235	Ormes	Ormois
45237	Orville	Orvillois
45238	Ousson-sur-Loire	Oussonnois
45239	Oussoy-en-Gâtinais	Oussoyens
45240	Outarville	Outarvillois
45241	Ouvrouer-les-Champs	Oratoriens
45242	Ouzouer-des-Champs	Oratoriens
45243	Ouzouer-sous-Bellegarde	Oratoriens
45244	Ouzouer-sur-Loire	Oratoriens
45245	Ouzouer-sur-Trézée	Oratoriens
45246	Pannecières	Pannecièrois
45247	Pannes	Pannois
45248	Patay	Patichons
45249	Paucourt	Paucourtois
45250	Pers-en-Gâtinais	Persgatinois
45252	Pithiviers	Pithivériens
45253	Pithiviers-le-Vieil	Pithivériens
45255	Préfontaines	Pratifontains
45256	Presnoy	Presnoyens
45257	Pressigny-les-Pins	Pressigniens
45258	Puiseaux	Puiseautins
45260	Ramoulu	Ramoulusiens
45261	Rebréchien	Rebriocastinois
45262	Rouvray-Sainte-Croix	Rouvraisiens
45263	Rouvres-Saint-Jean	Roviers
45264	Rozières-en-Beauce	Roziérois
45265	Rozoy-le-Vieil	Rozetains
45266	Ruan	Ruanais
45269	Saint-Ay	Agyliens
45270	Saint-Benoît-sur-Loire	Bénédictins
45271	Saint-Brisson-sur-Loire	Saint-Brissonnais
45272	Saint-Cyr-en-Val	Saint-Cyriens
45273	Saint-Denis-de-l'Hôtel	Dionysiens
45274	Saint-Denis-en-Val	Dionysiens
45275	Saint-Firmin-des-Bois	Saint-Firminois
45276	Saint-Firmin-sur-Loire	Saint-Firminois
45277	Saint-Florent	Saint-Florentais
45278	Sainte-Geneviève-des-Bois	Génovéfains
45279	Saint-Germain-des-Prés	Germanopratins
45280	Saint-Gondon	Gondulfiens
45281	Saint-Hilaire-les-Andrésis	Andrésiens
45283	Saint-Hilaire-sur-Puiseaux	Hilairois
45284	Saint-Jean-de-Braye	Abraysiens
45285	Saint-Jean-de-la-Ruelle	Stéoruellans
45286	Saint-Jean-le-Blanc	Albijohaniciens
45288	Saint-Loup-des-Vignes	Lupériens
45289	Saint-Lyé-la-Forêt	Laëtiens
45290	Saint-Martin-d'Abbat	Abbatiens
45291	Saint-Martin-sur-Ocre	Ocriniens
45292	Saint-Maurice-sur-Aveyron	Saint-Mauriciens
45294	Saint-Michel	Michellois
45296	Saint-Péravy-la-Colombe	Saint-Péraviens
45297	Saint-Père-sur-Loire	Saint-Pérois
45298	Saint-Pryvé-Saint-Mesmin	Pryvatains
45300	Sandillon	Sandillonnais
45301	Santeau	Santoliens
45302	Saran	Saranais
45303	Sceaux-du-Gâtinais	Scéléens
45305	Seichebrières	Seichebriérois
45306	La Selle-en-Hermoy	Sellois
45307	La Selle-sur-le-Bied	Sellois
45308	Semoy	Semeyens
45309	Sennely	Senneliaciens
45310	Sermaises	Sarmates
45311	Sigloy	Sigloyois
45312	Solterre	Solterriens
45314	Sully-la-Chapelle	Sullygeois
45315	Sully-sur-Loire	Sullylois
45316	Sury-aux-Bois	Suryens
45317	Tavers	Taversois
45320	Thignonville	Thignonvillois
45321	Thimory	Thimoriens
45322	Thorailles	Thoraillais
45324	Tigy	Tigyciens
45325	Tivernon	Tivernonais
45326	Tournoisis	Tournois
45327	Traînou	Trianiens
45328	Treilles-en-Gâtinais	Treillois
45329	Triguères	Triguerois
45330	Trinay	Trinayais
45331	Vannes-sur-Cosson	Vannois
45332	Varennes-Changy	Varennois
45333	Vennecy	Vénétiens
45334	Vieilles-Maisons-sur-Joudry	Vetula-Domussiens
45335	Vienne-en-Val	Viennois
45336	Viglain	Viglainois
45337	Villamblain	Villamblainois
45338	Villemandeur	Mandeurais
45339	Villemoutiers	Villamonastériens
45340	Villemurlin	Villemurlinois
45341	Villeneuve-sur-Conie	Villeneuvois
45342	Villereau	Villerois
45343	Villevoques	Villevoquois
45344	Villorceau	Villorcéens
45345	Vimory	Vimoriens
45346	Vitry-aux-Loges	Vitrylogiens
45347	Vrigny	Vrignois
45348	Yèvre-la-Ville	Evarois
46001	Albas	Albasois
46002	Albiac	Albiacois
46003	Alvignac	Alvignacois
46005	Anglars-Juillac	Anglacois
46006	Anglars-Nozac	Nozacois
46007	Arcambal	Arcambalais
46010	Aujols	Aujolais
46011	Autoire	Autoiriens
46012	Aynac	Aynacois
46013	Bach	Bachois
46015	Bagnac-sur-Célé	Bagnacois
46016	Baladou	Baladins
46017	Bannes	Bannois
46018	Le Bastit	Bastitois
46020	Beauregard	Beauregardais
46021	Béduer	Béduériens
46022	Bélaye	Belaycois
46023	Belfort-du-Quercy	Belfortois
46024	Belmont-Bretenoux	Belmontois
46026	Belmont-Sainte-Foi	Belmontois
46027	Berganty	Bergantynois
46028	Bétaille	Bétaillais
46029	Biars-sur-Cère	Biarnais
46031	Blars	Blarsiens
46032	Boissières	Boissiériens
46034	Le Bourg	Borgeois
46035	Boussac	Boussacois
46036	Le Bouyssou	Bouyssounais
46038	Bretenoux	Bretenouviens
46039	Brengues	Brengois
46040	Cabrerets	Cabrerétiens
46041	Cadrieu	Cadriais
46042	Cahors	Cadurciens
46043	Cahus	Cahussiens
46044	Caillac	Caillacois
46045	Cajarc	Cajarcois
46046	Calamane	Calamanais
46047	Calès	Calésiens
46049	Calvignac	Calvignacois
46050	Cambayrac	Cambayraciens
46051	Cambes	Cambois
46052	Camboulit	Camboulicois
46054	Caniac-du-Causse	Caniacois
46056	Carayac	Carayacois
46057	Cardaillac	Cardaillacois
46058	Carennac	Carennacois
46059	Carlucet	Carlucetois
46060	Carnac-Rouffiac	Carnacois
46061	Cassagnes	Cassagnais
46062	Castelfranc	Castelfrancois
46065	Cavagnac	Cavagnacois
46066	Cazals	Cazalais
46068	Cénevières	Ceneviérois
46069	Cézac	Cézacois
46070	Cieurac	Cieuracois
46072	Concorès	Concorésiens
46073	Concots	Concotois
46074	Condat	Condatais
46075	Corn	Cornicquois
46076	Cornac	Cornacois
46078	Couzou	Couzounais
46079	Cras	Crasois
46080	Crayssac	Crayssacois
46081	Crégols	Crégolais
46082	Cremps	Crempsois
46084	Creysse	Creyssois
46085	Cuzac	Cuzacois
46086	Cuzance	Cuzançois
46087	Dégagnac	Dégagnacois
46088	Douelle	Douelliens
46090	Durbans	Durbansiens
46091	Escamps	Escampois
46092	Esclauzels	Esclauzelois
46093	Espagnac-Sainte-Eulalie	Espagnaquois
46094	Espédaillac	Espédaillacois
46095	Espère	Espérois
46096	Espeyroux	Espeyroussins
46097	Estal	Estalois
46098	Fajoles	Fajolais
46100	Faycelles	Faycellois
46101	Felzins	Felzinois
46102	Figeac	Figeacois
46104	Flaujac-Gare	Flaujacais
46105	Flaujac-Poujols	Flaujacois
46106	Floirac	Floiracois
46107	Floressas	Floressacois
46108	Fons	Fonsois
46109	Fontanes	Fontaniens
46111	Fourmagnac	Fourmagnacois
46112	Francoulès	Francoulésiens
46113	Frayssinet	Frayssinois
46116	Frontenac	Frontenacois
46117	Gagnac-sur-Cère	Gagnacois
46118	Gignac	Gignacois
46119	Gigouzac	Gigouzacois
46121	Ginouillac	Ginouillacois
46122	Gintrac	Gintracois
46123	Girac	Giracois
46124	Glanes	Glanois
46125	Gorses	Gorsais
46126	Goujounac	Goujounacois
46127	Gourdon	Gourdonnais
46128	Gramat	Gramatois
46129	Gréalou	Gréalonois
46130	Grézels	Grezelois
46133	Issepts	Isseptois
46135	Labastide-du-Haut-Mont	Haut-Montois
46136	Labastide-du-Vert	Vertiens
46137	Labastide-Marnhac	Marnhaciens
46139	Labathude	Abathudois
46142	Lacapelle-Cabanac	Capellois
46143	Lacapelle-Marival	Marivalois
46144	Lacave	Lacavois
46145	Lachapelle-Auzac	Chapellais
46147	Lagardelle	Gardellois
46148	Lalbenque	Lalbenquois
46149	Lamagdelaine	Lamagdelainois
46152	Lamothe-Fénelon	Lamothois
46153	Lanzac	Lanzacais
46154	Laramière	Ramiérois
46157	Larroque-Toirac	Rocatoiracois
46159	Latouille-Lentillac	Latillacois
46160	Latronquière	Latronquiérois
46161	Lauresses	Lauressasois
46162	Lauzès	Lauzesois
46163	Laval-de-Cère	Laval-de-Cérois
46164	Lavercantière	Vercantiérains
46168	Lentillac-Saint-Blaise	Lentillacois
46169	Léobard	Léobardois
46171	Lherm	Lhermois
46172	Lhospitalet	Hospitalétiens
46173	Limogne-en-Quercy	Limognais
46174	Linac	Linacois
46175	Lissac-et-Mouret	Lissacois
46176	Livernon	Livernonois
46177	Loubressac	Loubressacois
46178	Loupiac	Loupiacais
46179	Lugagnac	Lugagnacois
46180	Lunan	Lunanais
46181	Lunegarde	Lunegardais
46182	Luzech	Luzechois
46183	Marcilhac-sur-Célé	Marcilhacois
46184	Marminiac	Marminicois
46186	Masclat	Mascladais
46190	Mechmont	Mechmontois
46191	Mercuès	Mercuésiens
46192	Meyronne	Meyronnais
46193	Miers	Miersois
46194	Milhac	Milhacois
46195	Molières	Moliérois
46196	Montamel	Montamelois
46197	Le Montat	Montatois
46198	Montbrun	Montbrunois
46199	Montcabrier	Cabrimontiens
46200	Montcléra	Clérimontiens
46202	Montdoumerc	Montdoumerciens
46203	Montet-et-Bouxal	Montexalais
46204	Montfaucon	Montfauconnais
46205	Montgesty	Montgesticois
46206	Montlauzun	Montlauzunois
46207	Montredon	Montredonois
46208	Montvalent	Montvalentais
46209	Nadaillac-de-Rouge	Nadaillacais
46211	Nuzéjouls	Nuzéjoliens
46212	Orniac	Orniacois
46214	Parnac	Parnacois
46216	Payrignac	Payrignacois
46217	Pern	Pernois
46219	Peyrilles	Peyrillais
46221	Planioles	Planiolois
46222	Pomarède	Pomarédiens
46223	Pontcirq	Pontcirquois
46224	Pradines	Pradinois
46225	Prayssac	Prayssacois
46226	Prendeignes	Prendeignois
46229	Puybrun	Puybrunais
46230	Puyjourdes	Puyjordanois
46233	Quissac	Quissacois
46234	Rampoux	Rampoussiens
46235	Reilhac	Reilhacois
46236	Reilhaguet	Reilhaguetois
46237	Reyrevignes	Reyrevignois
46238	Rignac	Rignacois
46239	Le Roc	Roucanels
46240	Rocamadour	Amadouriens
46242	Rudelle	Rudellois
46243	Rueyres	Rueyros
46246	Saignes	Saignois
46247	Saillac	Saillacois
46249	Saint-Bressou	Bressois
46250	Saint-Caprais	Saint-Capraisiens
46251	Saint-Céré	Saint-Céréens
46253	Saint-Chamarand	Saint-Chamarandais
46256	Saint-Cirq-Lapopie	Saint-Cirquois
46257	Saint-Cirq-Madelon	Saint-Cyriens
46258	Saint-Cirq-Souillaguet	Saint-Cirguettois
46259	Saint-Clair	Saint-Clairois
46260	Sainte-Colombe	Saint-Colombins
46264	Saint-Denis-Catus	Saint-Daunisiens
46265	Saint-Denis-lès-Martel	Saint-Dyonésiens
46266	Saint-Félix	Saint-Félixois
46267	Saint-Germain-du-Bel-Air	Saint-Germanais
46269	Saint-Hilaire	Hilairois
46270	Saint-Jean-de-Laur	Jeanlaurois
46271	Saint-Jean-Lespinasse	Jeannassiens
46272	Saint-Jean-Mirabel	Mirabeliens
46273	Saint-Laurent-les-Tours	Saint-Laurentais
46277	Saint-Martin-le-Redon	Saint-Martinois
46279	Saint-Maurice-en-Quercy	Saint-Mauriçois
46282	Saint-Médard-Nicourby	Saint-Médardains
46283	Saint-Michel-de-Bannières	Saint-Micheliers
46284	Saint-Michel-Loubéjou	Saint-Michelois
46286	Saint-Paul-de-Vern	Saint-Pauliers
46288	Saint-Perdoux	Saint-Perdoussiens
46289	Saint-Pierre-Toirac	Saint-Pierrans
46292	Saint-Simon	Saint-Simonais
46293	Saint-Sozy	Saint-Sozyens
46296	Saint-Vincent-Rive-d'Olt	Saint-Vincentois
46297	Salviac	Salviacois
46301	Sauzet	Sauzetiens
46304	Séniergues	Senierguois
46305	Sérignac	Sérignacois
46307	Soturac	Soturacois
46308	Soucirac	Souciracois
46309	Souillac	Souillagais
46313	Tauriac	Tauriacois
46314	Terrou	Terronais
46315	Teyssieu	Teyssiolais
46316	Thédirac	Thédiracois
46317	Thégra	Thégratois
46318	Thémines	Théminois
46320	Tour-de-Faure	Tourdefaurois
46322	Trespoux-Rassiels	Trespouziens
46324	Uzech	Uzéchais
46328	Varaire	Varairois
46329	Vaylats	Vaylatois
46330	Vayrac	Vayracois
46332	Viazac	Viazacois
46335	Villesèque	Villesèquois
46336	Vire-sur-Lot	Virois
46337	Mayrac	Mayracois
46338	Bessonies	Bessoniens
46339	Saint-Jean-Lagineste	Ginestois
47001	Agen	Agenais
47002	Agmé	Agméens
47003	Agnac	Agnacois
47004	Aiguillon	Aiguillonnais
47006	Allez-et-Cazeneuve	Alléziens
47008	Ambrus	Ambrusiens
47010	Antagnac	Antagnacais
47014	Armillac	Armillacais
47016	Aubiac	Aubiacais
47019	Bajamont	Bajamontais
47020	Baleyssagues	Baleyssaguais
47021	Barbaste	Barbastais
47023	Beaugas	Beaugassiens
47024	Beaupuy	Bellopodiens
47025	Beauville	Beauvillois
47027	Bias	Biassais
47028	Birac-sur-Trec	Biracais
47030	Blaymont	Blaymontois
47031	Boé	Boétiens
47034	Bouglon	Bouglonnais
47035	Bourgougnague	Bourgougnaguais
47037	Bournel	Bournelois
47039	Boussès	Boussesins
47040	Brax	Braxois
47041	Bruch	Bruchois
47042	Brugnac	Brugnacais
47046	Calonges	Calongeais
47048	Cancon	Canconnais
47049	Casseneuil	Casseneuillois
47050	Cassignas	Cassignacais
47051	Castelculier	Castelfondais
47052	Casteljaloux	Casteljalousains
47055	Castelnaud-de-Gratecambe	Castelnaudais
47057	Castillonnès	Castillonnésiens
47058	Caubeyres	Caubeyrais
47059	Caubon-Saint-Sauveur	Caubonnais
47060	Caudecoste	Caudecostois
47065	Clairac	Clairacais
47066	Clermont-Dessous	Clermontois
47067	Clermont-Soubiran	Clermontois
47068	Cocumont	Cocumontais
47069	Colayrac-Saint-Cirq	Colayracais
47070	Condezaygues	Condezayguais
47072	Courbiac	Courbiacais
47074	Couthures-sur-Garonne	Couthurains
47075	La Croix-Blanche	Cruciblanchais
47077	Cuzorn	Cuzornais
47078	Damazan	Damazanais
47081	Dolmayrac	Dolmayracais
47082	Dondas	Dondassiens
47085	Durance	Durançais
47086	Duras	Duraquois
47091	Estillac	Estillacais
47092	Fals	Falois
47093	Fargues-sur-Ourbise	Farguais
47094	Fauguerolles	Fauguerollais
47096	Ferrensac	Ferrensacois
47097	Feugarolles	Feugarollais
47099	Fongrave	Fongravais
47100	Foulayronnes	Foulayronnais
47101	Fourques-sur-Garonne	Fourquais
47105	Frespech	Frespechois
47106	Fumel	Fumélois
47109	Gavaudun	Gavaudunois
47110	Gontaud-de-Nogaret	Gontaudais
47111	Granges-sur-Lot	Grangeais
47112	Grateloup-Saint-Gayrand	Grateloupais
47114	Grézet-Cavagnan	Grézetois
47115	Guérin	Guerinais
47119	Houeillès	Houeillessais
47120	Jusix	Jusiquais
47121	Labastide-Castel-Amouroux	Labastidois
47122	Labretonie	Labretoniens
47123	Lacapelle-Biron	Capelains
47124	Lacaussade	Caussadencs
47125	Lacépède	Lacépédois
47126	Lachapelle	Chapellois
47129	Lagarrigue	Lagarrigais
47130	Lagruère	Lagruériens
47131	Lagupie	Gupiais
47133	Lamontjoie	Montjoyards
47137	Laplume	Pennaviens
47139	Lasserre	Lasserrois
47140	Laugnac	Laugnacais
47142	Lauzun	Lauzunais
47143	Lavardac	Lavardacais
47144	Lavergne	Lavergnois
47145	Layrac	Layracais
47146	Lédat	Lédatais
47147	Lévignac-de-Guyenne	Lévignacais
47148	Leyritz-Moncassin	Leyritzais
47150	Longueville	Longuevillois
47152	Lougratte	Lougrattais
47155	Madaillan	Madaillanais
47156	Marcellus	Marcellusiens
47157	Marmande	Marmandais
47159	Le Mas-d'Agenais	Massais
47162	Massoulès	Massoulessois
47163	Mauvezin-sur-Gupie	Mauvezinois
47165	Meilhan-sur-Garonne	Meilhanais
47168	Miramont-de-Guyenne	Miramontais
47169	Moirax	Moiracais
47171	Monbalen	Monbalenois
47172	Moncaut	Moncautois
47173	Monclar	Monclarais
47174	Moncrabeau	Moncrabelais
47175	Monflanquin	Monflanquinois
47176	Montgaillard-en-Albret	Mongaillardais
47180	Montagnac-sur-Auvignon	Montagnacais
47182	Montastruc	Montastrucais
47184	Montaut	Montautais
47185	Montayral	Montayralais
47186	Montesquieu	Montesquinois
47188	Montignac-de-Lauzun	Montignacais
47190	Montpezat	Montpezacais
47191	Montpouillan	Montpouillanais
47194	Moustier	Mousterriens
47195	Nérac	Néracais
47196	Nicole	Nicolais
47197	Nomdieu	Dieunommés
47198	Pailloles	Paillolais
47199	Pardaillan	Pardaillannais
47200	Parranquet	Parranquais
47202	Paulhiac	Paulhiacais
47203	Penne-d'Agenais	Pennois
47204	Peyrière	Peyriérois
47205	Pindères	Pindérais
47207	Pompiey	Pompieyens
47208	Pompogne	Pompognais
47209	Pont-du-Casse	Cassipontins
47210	Port-Sainte-Marie	Portais
47211	Poudenas	Poudenaquais
47212	Poussignac	Poussignacais
47214	Puch-d'Agenais	Puchois
47215	Pujols	Pujolais
47217	Puymirol	Puymirolais
47221	Réaup-Lisse	Reaupais
47222	La Réunion	Réunionais
47224	Romestaing	Romestaingais
47225	Roquefort	Roquefortais
47227	Ruffiac	Ruffiacais
47228	Saint-Antoine-de-Ficalba	Antonins
47232	Saint-Barthélemy-d'Agenais	Barthéleméens
47233	Sainte-Bazeille	Bazeillais
47235	Saint-Colomb-de-Lauzun	Saint-Colombins
47238	Sainte-Colombe-en-Bruilhois	Sainte-Colombins
47242	Saint-Front-sur-Lémance	Saint-Frontais
47244	Sainte-Gemme-Martaillac	Gemmais
47251	Saint-Léon	Saint-Léonnais
47252	Sainte-Livrade-sur-Lot	Saint-Livradais
